FUNCTIONAL_CLASS_026,Urban,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,ADT_029,YEAR_ADT_030,APPR_WIDTH_MT_032,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,OPERATING_RATING_064,INVENTORY_RATING_066,APPR_ROAD_EVAL_072,TRAFFIC_DIRECTION_102,YEAR_RECONSTRUCTED_106,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,LOWEST_RATING,DECK_AREASQMTS,Latitude,Longitude,PPTIN,TMAXC,TMINC,pc250,scour_critical,waterway_eval,struc_eval,channel_cond,culvert_cond
7,0,1960,2,6200,2016,13.4,5,14.8,0,0,44.5,32.7,8,2,0,15,0,9920,2036,7,198.32,34.044562,-96.462836,57.5054016,23.2693005,11.1683998,0.118674,7,8,7,5,1
7,0,1945,2,225,2016,7.3,3,7.6,7.6,8,37.2,21.8,8,2,0,15,0,360,2036,7,62.32,34.353666,-97.074017,46.5447998,23.0023994,10.5845003,0.162795,8,7,6,7,1
7,0,1933,2,2800,2016,7.3,3,7,7.3,7,44.5,32.7,8,2,0,15,0,4480,2036,7,51.1,34.481934,-97.221099,45.2966995,22.9724007,10.2404003,0.204687,8,6,7,6,1
14,1,2001,4,4400,2016,8,5,15.5,0,0,54.4,32.7,8,2,0,7,0,7040,2036,6,124,34.292579,-97.581853,41.6950989,23.4929008,10.7934999,0.17014,8,9,6,9,1
7,0,1949,2,100,2016,7.9,3,9.8,8.5,9,59.3,35.6,8,2,0,15,0,160,2036,5,89.18,34.502614,-98.403588,32.0455017,23.6257,10.0323,0.24137,4,8,5,7,0
1,0,1961,4,34400,2016,11.6,3,11.6,0,0,90.7,63.5,8,2,0,36,1,55040,2036,6,134.56,35.224875,-97.011245,40.3927002,22.2532005,9.77069,0.150028,5,6,6,4,1
6,0,1926,2,2800,2016,9.8,3,7,11.6,12,44.5,26.7,8,2,1943,16,0,4480,2036,6,85.4,35.153744,-94.501473,75.7278976,22.8309002,9.73279,0.103037,8,6,6,6,1
7,0,1983,2,100,2016,9.1,3,10.7,9.8,10,54.4,32.7,8,2,0,15,0,160,2036,8,111.28,34.180688,-95.583793,69.8179016,23.4069996,10.4861002,0.0999716,8,7,8,8,1
7,0,1992,2,100,2016,24,4,12.2,10.4,11,34.6,26.8,7,2,0,15,0,160,2036,7,134.2,35.190723,-95.023256,73.3648987,22.7292004,9.8210297,0.100628,4,7,6,6,1
7,0,2009,2,2500,2016,11,5,15.1,0,0,39.1,32.7,7,2,0,16,0,4000,2036,7,166.1,35.442613,-96.082214,51.9191017,22.2973995,9.8012505,0.103429,8,7,7,8,1
9,0,2006,2,50,2016,7.3,4,12.5,12.8,13,32.7,19.1,8,2,0,10,0,80,2036,8,167.5,35.072653,-95.420465,68.0873032,22.2999992,10.3717003,0.105767,8,8,5,8,1
17,1,2000,2,3557,2016,7,4,25.8,0,0,90.7,67.1,8,2,0,5,0,5691,2036,7,180.6,36.085252,-95.492764,51.926899,21.6396999,9.3424301,0.0817044,8,8,7,9,1
19,1,1975,2,1600,2016,11,5,15.8,0,0,45.4,32.7,8,2,0,5,0,2560,2036,6,173.8,36.111261,-95.590433,49.9364014,21.7038002,9.1468496,0.0800446,8,8,6,8,1
9,0,2005,2,950,2016,7.9,3,7.7,0,0,62.3,37.4,8,2,0,10,0,1520,2036,6,60.83,36.491645,-95.585287,46.1977997,21.1613998,8.7772503,0.0726747,4,8,6,8,1
7,0,1981,2,119,2016,5.5,3,9.8,0,0,44.9,26.9,8,2,0,15,0,190,2036,3,53.9,36.114643,-96.414405,42.0782013,21.8889008,9.0953197,0.0770344,3,7,3,4,0
6,0,1968,2,1300,2016,12.2,4,18,19.2,20,44.5,32.7,8,2,0,16,0,2080,2036,6,356.4,34.270372,-98.353884,34.3706017,24.0132008,10.3409996,0.147315,8,8,6,6,1
17,1,1982,2,2000,2016,7.3,5,19.2,8.9,10,32.7,19.1,8,2,0,5,0,3200,2036,3,188.16,35.293197,-97.165842,39.5531006,22.1025009,9.8621597,0.156433,3,7,3,5,0
7,0,1976,2,392,2016,7.3,3,22.9,9.1,9,37.6,22.5,8,2,0,15,0,627,2036,6,208.39,34.465726,-98.313103,34.4972992,23.6980991,10.1359997,0.23299,5,6,6,5,1
2,0,1980,2,6900,2016,12.2,4,14.6,12.2,12,54.4,32.7,8,2,2008,25,0,11040,2036,7,178.12,35.201604,-96.401736,48.4257011,22.6390991,9.8511496,0.130692,7,8,7,6,1
2,0,1989,2,4300,2016,13.4,4,11.6,0,0,54.4,32.7,8,2,0,25,0,6880,2036,8,155.44,34.420859,-96.361667,60.3810005,23.1749992,10.1482,0.145602,8,4,8,7,1
7,0,1939,2,25,2016,7.3,3,6.4,0,0,32.7,19.1,8,2,0,15,0,40,2036,6,46.72,36.123928,-97.465599,29.0265999,22.0615997,9.2986803,0.102349,8,7,5,6,1
7,0,1975,2,1030,2016,7.3,3,6.3,0,0,29.9,18.1,8,2,0,15,0,1648,2036,2,45.99,35.260348,-96.491976,47.1557999,22.5002995,9.9124002,0.128012,2,6,2,3,0
9,0,2011,2,40,2016,6.1,3,7.5,7.5,8,44.5,32.7,8,2,0,10,0,55,2036,8,59.25,34.3814,-95.0317,81.2906036,22.2928009,9.7481003,0.0969686,8,8,8,6,1
2,0,2000,4,5400,2016,9,4,7.6,79.1,80,44.5,32.7,8,2,0,15,0,8640,2036,8,605.72,35.124533,-97.382579,39.6147995,22.427,9.7851295,0.206876,8,9,8,7,1
7,0,2016,4,5200,2016,14.6,4,13.1,14.6,23,44.5,24.5,8,2,0,15,0,8320,2036,8,296.06,35.244426,-97.190487,39.6562996,22.1758995,9.7144699,0.164176,8,8,6,8,1
7,0,1989,2,50,2016,6.7,4,12.2,12.8,13,44.1,32.7,8,2,0,15,0,80,2036,7,163.48,36.531229,-99.251522,20.0191002,21.4937992,7.4826798,0.0764937,8,9,7,7,1
2,0,1995,2,1400,2016,12.2,3,9.4,21.9,23,54.4,32.7,8,2,0,25,0,2240,2036,7,212.44,36.014535,-98.575114,22.3178005,21.6478996,8.5036097,0.112805,8,6,7,7,1
2,0,1938,4,10500,2016,11.6,3,7,0,0,32.7,19.6,8,2,1959,25,0,16800,2036,7,81.2,36.054163,-95.214663,57.4389992,21.4881992,9.1859102,0.085892,8,7,4,7,1
7,0,1962,2,200,2016,7.9,3,6.4,0,0,60.1,36,8,2,0,15,0,320,2036,3,50.56,35.524151,-96.141263,49.3317986,22.2019997,9.7866602,0.0996102,3,8,3,3,0
19,1,1980,2,250,2016,7.9,4,13.4,9.2,10,44.5,32.7,8,2,0,5,0,400,2036,7,131.32,35.244953,-99.240885,23.9843998,22.2441006,9.1408796,0.118751,8,7,7,7,1
7,0,1952,2,1500,2016,7.3,5,13.7,0,0,44.5,32.7,8,2,0,15,0,2400,2036,7,100.01,36.065772,-97.383673,30.1275997,22.0820999,9.3780003,0.103097,8,6,7,6,1
2,0,1973,2,3200,2016,13.4,3,10.1,0,0,44.5,32.7,8,2,0,25,0,5120,2036,8,135.34,36.403572,-96.58362,37.9995003,21.8437996,9.0290298,0.0703548,8,7,8,7,1
7,0,1947,2,1300,2016,9.8,3,6.7,10.4,11,47.6,28.6,8,2,0,15,0,2080,2036,6,73.7,35.191153,-98.131208,30.5207996,22.3617992,9.4569397,0.210481,7,8,6,4,1
16,1,1980,4,14000,2016,15.8,2,7.3,15.8,46,44.5,32.7,8,2,0,15,0,22400,2036,9,333.61,35.200254,-97.314881,38.8209,22.3640995,9.7768002,0.187484,8,7,9,7,1
6,0,1967,2,2000,2016,13.4,3,9.8,0,0,90.7,90.4,8,2,0,16,0,3200,2036,8,131.32,34.591394,-96.145133,60.8419991,23.094101,10.0936003,0.141904,8,8,8,5,1
6,0,1952,2,4500,2016,12.2,3,6.4,0,0,69.7,41.8,8,2,1988,16,0,7200,2036,7,78.08,35.590871,-96.525111,43.5307007,22.2066002,9.34056,0.102297,8,7,7,7,1
6,0,1936,2,2200,2016,7.9,4,12.2,9,10,37.3,22.4,8,2,0,16,0,3520,2036,6,119.56,36.474966,-98.200406,24.9223995,21.6331997,8.1668797,0.0897437,8,5,5,6,1
9,0,1936,2,200,2016,5.8,3,7,0,0,37.6,22.5,8,2,0,10,0,320,2036,7,40.6,36.043221,-96.330996,42.4090996,21.8805008,9.2912598,0.0787426,5,8,6,4,1
7,0,1987,2,100,2016,6.7,4,8.8,10.1,11,32.7,19.1,8,2,0,15,0,160,2036,8,94.16,34.024343,-95.520944,70.6295013,23.4433002,10.9443998,0.0931114,8,7,5,7,1
7,0,1937,2,100,2016,6.7,5,10.7,6.7,7,32.7,19.1,8,2,0,15,0,160,2036,7,78.11,34.053581,-95.322066,75.1408005,23.3637009,10.7667999,0.0915478,8,7,5,5,1
6,0,1963,2,3000,2016,13.4,3,11.9,0,0,66,39.6,8,2,0,16,0,4800,2036,7,159.46,35.333674,-96.595701,44.713501,22.4410992,9.8829098,0.124127,7,6,7,5,1
1,0,1959,4,14300,2016,23.2,4,18.7,0,0,44.5,32.7,8,2,0,36,1,22880,2036,6,433.84,36.560348,-97.205057,28.5186005,21.7675991,8.7589102,0.0733266,8,5,6,7,1
9,0,1990,2,250,2016,5.5,4,12.2,9.8,10,52.6,31.6,6,2,0,10,0,400,2036,6,126.88,35.570465,-95.392996,59.0929985,22.0174999,9.9285698,0.0939172,4,6,6,6,1
7,0,1970,2,100,2016,7.6,2,7.9,9.9,10,44.5,32.7,8,2,0,15,0,160,2036,7,82.16,36.571457,-101.375393,11.8076,21.5298004,5.6996799,0.0634675,8,9,7,8,1
7,0,2017,2,66,2016,6.1,3,6.2,0,0,90.6,90.4,8,2,0,15,0,106,2036,7,37.82,34.284043,-98.252075,35.4333992,23.9333992,10.3451004,0.15649,8,7,7,6,1
14,1,1933,4,14000,2016,20.7,2,7.9,20.7,26,44.5,32.7,8,2,1973,7,0,22400,2036,6,202.24,35.224104,-96.544291,46.4538994,22.5776997,9.8677702,0.132413,7,6,6,5,1
6,0,1932,2,2200,2016,7.3,3,9.8,0,0,44.5,32.7,8,2,0,16,0,3520,2036,7,71.54,34.370154,-96.380498,59.281601,23.1417007,10.2861004,0.142929,7,6,7,7,1
9,0,2010,2,50,2016,7.3,4,12.5,12.8,13,44.5,32.7,8,2,0,10,0,80,2036,8,167.5,34.4606,-99.4412,26.5709991,23.7584,9.7472,0.0925582,8,8,8,8,1
7,0,1965,2,100,2016,7.6,2,8.2,7.6,11,37.2,21.8,8,2,0,15,0,160,2036,6,92.66,34.3434,-98.2351,35.9580002,23.7546005,10.2660999,0.17499,8,8,6,8,1
9,0,1992,2,150,2016,8.8,4,14.1,9.1,10,44.5,32.7,8,2,0,10,0,240,2036,7,138.18,35.585035,-96.002939,49.9776001,22.1996002,9.3269997,0.0944848,8,7,7,6,1
14,1,1969,4,9300,2016,16.5,2,6.1,0,0,52.7,31.7,8,2,0,7,0,14880,2036,6,100.65,36.23342,-97.501316,28.5907001,21.6721001,8.9216995,0.0964401,8,8,6,7,1
6,0,2001,4,11400,2016,24.4,2,8.5,0,0,54.4,32.7,8,2,0,16,0,18240,2036,8,207.4,36.183498,-95.305679,53.9174004,21.4202995,8.9805202,0.0819968,8,8,8,8,1
16,1,1961,2,200,2016,8.5,5,19.2,12.2,13,44.5,32.7,8,2,0,10,0,320,2036,7,245.76,34.382359,-99.165319,27.4030991,23.8540993,9.9071798,0.101557,8,7,7,6,1
7,0,1991,2,100,2016,7.3,5,14,0,0,32.7,19.1,8,2,0,15,0,160,2036,6,102.2,35.433121,-98.025205,31.1965008,22.0942993,9.5379696,0.233231,8,8,5,5,1
7,0,1952,2,960,2016,9.1,3,11.9,17.7,18,68.5,41.1,8,2,0,15,0,1536,2036,6,217.77,35.502778,-99.235489,23.0997009,22.1567001,8.6557102,0.108846,8,7,6,7,1
9,0,1996,2,550,2016,9,5,13.7,9,10,32.7,19.6,8,2,0,10,0,880,2036,5,134.26,36.190499,-96.032948,47.7582016,21.6611004,9.4564199,0.0749637,8,7,5,8,0
7,0,1937,2,30,2016,6.1,3,9.8,7.9,9,44.5,32.7,8,2,0,15,0,48,2036,7,84.28,34.265789,-98.475703,32.7484016,24.0823994,10.3135004,0.13718,8,6,7,5,1
7,0,1952,2,950,2016,9.1,3,10.4,9.8,10,54.4,32.7,8,2,0,15,0,1520,2036,6,109.2,35.132359,-94.572078,73.8751984,22.9137001,9.6429005,0.102183,4,6,6,7,1
2,0,1970,4,3800,2016,21.9,2,7.9,32.6,33,44.5,32.7,8,2,0,25,0,6080,2036,8,262.28,34.335332,-95.460088,73.4332962,23.4080009,10.4840002,0.102014,8,8,8,8,1
6,0,1940,2,4600,2016,12.2,3,6.4,13.7,15,32.7,19.6,8,2,0,16,0,7360,2036,6,95.36,34.563071,-96.003093,63.1568985,22.6774998,10.2370005,0.132352,4,8,5,6,1
7,0,2016,2,225,2016,7.3,9,9.4,7.9,9,44.8,26.9,8,2,0,15,0,360,2036,7,85.54,36.0207,-96.294,42.6078987,21.9073009,9.1983099,0.0792989,8,8,6,8,1
7,0,1993,2,1030,2016,7.3,5,13.7,8.5,9,60.8,36.3,8,2,0,15,0,1648,2036,3,124.67,35.260378,-96.503529,46.9668007,22.4860992,9.9135599,0.128272,3,6,3,3,0
11,1,1953,4,24900,2016,25.3,4,7.6,61.3,62,44.5,32.7,8,2,0,36,1,39840,2036,5,470.44,35.373752,-97.165578,38.7491989,21.9794006,10.0522003,0.148741,5,8,5,5,0
16,1,1975,2,400,2016,11,3,7,11,17,37.6,22.5,8,2,0,5,0,640,2036,6,121.8,35.210921,-97.281574,39.0107994,22.3624001,9.7274799,0.180662,8,7,6,7,1
9,0,1977,2,1513,2016,6.1,3,6.4,9.1,10,58.1,32.7,8,2,0,10,0,2421,2036,7,62.72,36.043173,-96.052596,45.0270996,21.8477993,9.3216,0.0784079,8,5,7,5,1
7,0,1948,2,130,2016,10.7,3,6.4,9.8,10,42.4,14.2,8,2,0,15,0,208,2036,6,66.56,36.253247,-96.59479,40.6388016,21.9668999,9.1758299,0.0743716,4,7,4,4,1
14,1,1946,4,9600,2016,14.6,3,6.3,0,0,90.7,90.7,8,2,0,25,0,15360,2036,6,91.98,35.31012,-97.570012,35.6519012,22.0273991,10.3039999,0.263826,4,6,6,6,1
14,1,1956,4,8600,2016,14.6,5,18.9,0,0,44.5,32.7,8,2,0,15,0,13760,2036,6,275.94,35.315588,-97.582207,35.4505997,22.0048008,10.2988005,0.269644,5,7,6,7,1
17,1,1937,2,100,2016,6.7,2,7.9,6.1,7,32.7,19.1,8,2,0,5,0,160,2036,8,53.72,34.02291,-95.313231,74.6601028,23.3838997,10.8240995,0.0905404,8,6,5,6,1
7,0,1967,2,175,2016,6.7,3,6.4,9.9,11,44.5,32.7,8,2,0,15,0,280,2036,7,68.48,35.415624,-99.115862,25.2583008,22.1051006,8.9093199,0.118034,8,6,7,5,1
7,0,1938,2,100,2016,11,3,7,9.1,10,36.3,22.7,8,2,0,15,0,160,2036,7,68.6,36.45129,-98.203267,24.4571991,21.6168995,8.1468601,0.0911866,8,7,6,7,1
11,1,1964,4,7000,2016,16.5,3,9.4,0,0,56.2,33.7,8,2,0,12,1,11200,2036,6,155.1,34.341092,-98.234196,35.9594002,23.7542992,10.2666998,0.174008,7,8,6,7,1
7,0,2000,2,1800,2016,8,2,21.3,0,0,37.2,21.8,8,2,0,15,0,1920,2036,6,170.4,35.40556,-97.352033,36.2470016,21.6359997,10.2455997,0.17727,8,6,5,8,1
19,1,1954,2,1878,2016,9.1,4,12.2,9.1,10,37.2,21.8,8,2,0,5,0,3005,2036,5,119.56,34.303866,-97.580382,41.6678009,23.4382992,10.7082996,0.173091,4,8,5,5,0
17,1,2012,2,7800,2016,11.9,3,9.8,0,0,44.5,32.7,8,2,0,5,0,12480,2036,7,116.62,36.0102,-95.5333,52.5864983,21.8707008,9.7053804,0.0827839,8,8,7,8,1
9,0,2009,2,100,2016,6.7,4,8.2,6.9,9,56.3,33.8,8,2,0,10,0,160,2036,8,70.52,35.5733,-96.0408,48.6185989,22.1952,9.4511003,0.0954396,8,5,8,7,1
19,1,1996,2,200,2016,7,5,14.3,7,12,54.4,32.7,8,2,0,5,0,320,2036,8,170.17,35.285017,-97.380118,37.4440002,22.2289009,10.0987997,0.195267,8,7,8,6,1
19,1,2006,2,200,2016,5.5,2,9.1,6.8,12,44.5,32.7,8,2,0,5,0,320,2036,8,105.56,35.5926,-95.5255,58.1624985,22.0335007,9.91154,0.0927264,8,8,8,8,1
9,0,2002,2,100,2016,6.1,3,6.4,15.2,15,90.7,77.1,8,2,0,10,0,160,2036,8,97.28,34.242,-98.0059,37.8703995,23.8955994,10.6101999,0.150226,8,8,8,5,1
9,0,1984,2,100,2016,6.1,5,22.9,10.4,11,37.2,21.8,8,2,0,10,0,160,2036,3,251.9,34.360831,-97.001739,47.7425995,22.9540997,10.5351,0.159871,3,7,3,4,0
2,0,1966,4,8000,2016,29.3,5,14.3,0,0,44.5,32.7,8,2,1990,7,0,12800,2036,8,418.99,34.353789,-98.133219,36.260601,23.6727009,10.3956003,0.180706,8,8,8,8,1
19,1,2000,4,4500,2016,14.6,6,32.3,17.7,18,37.2,21.8,8,2,0,5,0,7200,2036,6,591.09,35.373665,-97.263457,37.8848,21.8777008,10.1924,0.162226,4,8,5,8,1
6,0,1951,2,1500,2016,8.5,3,6.4,0,0,62.2,37.2,8,2,0,16,0,2400,2036,7,54.4,36.314707,-98.253497,23.8561993,21.9743996,8.5946302,0.0996044,8,8,7,6,1
9,0,1970,2,250,2016,8.2,2,12.5,8.2,8,37.2,21.8,8,2,0,10,0,400,2036,6,102.5,34.225,-97.4841,42.9957008,23.5282001,10.8065996,0.152472,8,8,6,7,1
9,0,1976,2,50,2016,7.9,3,9.8,9.1,10,62.9,37.7,4,2,0,10,0,80,2036,7,94.08,36.284288,-96.543015,40.8286018,21.9764004,9.1560602,0.0730855,4,5,7,6,1
9,0,1920,2,100,2016,5.2,3,6.3,8.7,9,44.5,32.7,8,2,0,10,0,160,2036,5,58.59,36.232567,-97.46019,28.9995995,21.6700993,8.8946505,0.0952362,4,7,5,6,0
19,1,1936,2,125,2016,7.9,5,13.7,11.1,12,37.2,21.8,8,2,0,5,0,200,2036,5,163.03,35.414653,-97.243428,37.1958008,21.7549,10.2691002,0.154598,7,7,5,6,0
7,0,1918,2,360,2016,9.8,3,6.7,7.3,7,54.4,32.7,8,2,0,15,0,576,2036,8,48.91,34.204827,-96.410753,57.705101,23.1047993,10.4770002,0.13116,8,7,8,7,1
9,0,1938,2,100,2016,6.7,3,6.4,7.3,7,44.1,32.7,8,2,0,10,0,160,2036,6,46.72,34.190498,-97.120711,46.7499008,23.3759995,11.1372995,0.139848,8,7,6,6,1
6,0,1953,2,3200,2016,9.8,5,14.3,0,0,44.5,32.7,8,2,0,16,0,5120,2036,7,140.14,35.235052,-95.162762,64.8985977,22.2961998,9.9485798,0.100797,8,7,7,6,1
7,0,1995,2,250,2016,7,3,11.9,7,12,54.4,32.7,8,2,0,15,0,400,2036,7,145.18,35.303613,-97.311575,38.0217018,22.0657997,10.0185003,0.177844,5,7,7,6,1
7,0,1934,2,790,2016,7.9,3,7,11,12,44.5,32.7,7,2,0,15,0,1264,2036,7,81.2,35.183189,-99.52479,24.1601009,22.6144009,8.78158,0.106574,8,6,7,8,1
19,1,1950,2,650,2016,11,3,9.8,8,11,37.2,21.8,8,2,0,5,0,1040,2036,6,107.8,35.302529,-97.310799,38.0446014,22.0702991,10.0132999,0.177774,5,7,5,7,1
6,0,2008,2,290,2016,8.5,10,10.4,8.5,20,39.1,32.7,8,2,0,10,0,464,2036,8,209.04,34.2145,-98.3158,33.6200981,24.1397991,10.5437002,0.13616,8,8,8,8,1
7,0,1981,2,100,2016,7.3,4,16.2,16.2,17,32.7,19.6,8,2,0,15,0,160,2036,8,272.16,34.423578,-95.231904,76.6622009,22.5464001,9.9970102,0.0998626,8,9,5,8,1
9,0,1997,2,100,2016,7,5,14.1,11,11,44.4,32.6,8,2,0,10,0,160,2036,8,160.74,35.552352,-94.594104,72.9554977,21.6867008,9.3109503,0.102057,8,8,8,8,1
14,1,1964,2,2400,2016,7.9,3,7,0,0,72.2,43.3,8,1,0,7,0,3840,2036,7,55.3,34.370727,-98.23197,35.9295006,23.7285995,10.2507,0.186962,4,8,7,7,1
2,0,2018,2,2200,2017,7.3,6,11,7.3,13,90.7,71.4,8,2,0,25,0,3200,2037,8,147.4,34.024284,-97.5733,43.0036011,23.6914005,11.0448999,0.119937,8,8,8,8,1
6,0,1999,4,5500,2016,15.2,5,19.8,0,0,54.4,32.7,8,2,0,15,0,8800,2036,8,300.96,35.564,-96.034,49.3889008,22.1916008,9.4675903,0.0957891,8,7,8,8,1
9,0,1955,2,100,2016,5.5,5,19.2,9.1,10,32.7,19.1,5,2,0,10,0,160,2036,7,190.08,35.362453,-94.555038,73.403801,22.6942005,9.8940697,0.102842,5,7,5,7,1
16,1,1986,2,750,2016,6.7,2,9.1,6.7,9,90.6,59.9,8,2,0,5,0,1200,2036,3,82.81,35.205395,-97.364733,38.3516006,22.2917004,9.9138498,0.196274,8,7,3,7,0
1,0,1969,4,14200,2016,23.2,5,19.8,0,0,44.5,32.7,7,2,0,40,1,22720,2036,7,459.36,35.230772,-99.255027,24.3153,22.3665009,9.14503,0.118415,8,7,7,6,1
9,0,1912,2,832,2016,6.7,6,7,7.9,11,32.7,19.6,7,2,1960,10,0,1331,2036,5,74.9,36.393631,-96.205887,41.0037003,21.7040997,9.2607002,0.0700352,8,4,5,5,0
9,0,1986,2,100,2016,6.4,3,7,0,0,32.7,19.1,8,2,0,10,0,160,2036,7,44.8,36.372179,-98.144642,22.8285007,21.8223,8.3828497,0.0962877,5,5,5,7,1
19,1,1996,2,800,2016,9.9,4,14.1,0,0,32.7,19.6,8,2,0,5,0,1280,2036,7,139.59,35.323402,-97.304348,37.9744987,21.9747009,10.1174002,0.174901,4,7,5,7,1
7,0,1935,2,140,2016,6.7,3,10.1,6.7,7,32.7,18.1,6,2,0,15,0,224,2036,6,74.74,35.284416,-96.211695,55.9991989,22.4122009,9.85254,0.11828,8,6,5,5,1
11,1,1953,4,24900,2016,25.3,3,19,60.4,61,44.5,32.7,8,2,0,12,1,39840,2036,6,1159,35.382536,-97.124791,38.661499,21.9922009,10.0633001,0.143832,8,4,6,7,1
6,0,1938,2,1350,2013,13.4,2,7,13.5,19,32.7,24.5,8,2,1997,19,0,1900,2033,7,135.8,34.063832,-98.084227,37.2008018,24.1760998,10.8580999,0.118873,8,6,6,7,1
9,0,2000,2,100,2016,9.1,3,12.2,0,0,35.9,27.8,6,2,0,10,0,160,2036,6,111.02,35.165,-95.0104,75.6723022,22.7677994,9.9112301,0.100875,4,7,6,6,1
7,0,1993,2,2200,2016,13.4,4,16.5,13.4,23,54.4,32.7,8,2,0,15,0,3520,2036,6,382.8,35.232984,-97.505115,37.3036003,22.2621002,10.0966997,0.233265,8,8,6,6,1
9,0,1937,2,100,2016,7.3,3,9.8,6.8,8,44.5,32.7,8,2,0,10,0,160,2036,7,74.48,34.534729,-99.151717,27.1016006,23.7437992,9.8712997,0.115873,8,6,7,7,1
7,0,2014,2,550,2016,12.2,3,15.5,0,0,44.9,34.6,8,2,0,15,0,880,2036,8,189.1,36.283956,-98.034886,26.3176003,21.7877007,8.7397003,0.102468,8,7,8,8,1
7,0,2000,2,1800,2016,8,1,56.5,16,17,90.6,90.4,8,2,0,15,0,2880,2036,6,949.2,35.405557,-97.353714,36.2338982,21.6357002,10.2451,0.177816,8,6,6,8,1
14,1,1958,4,17400,2016,20.7,3,7,0,0,47.9,28.7,8,2,0,7,0,27840,2036,6,144.9,35.305343,-97.393643,37.1346016,22.1161003,10.2073002,0.198347,7,6,6,7,1
11,1,1951,8,92300,2016,37.2,5,12.8,0,0,44.5,32.7,8,2,1980,12,1,147680,2036,7,476.16,35.314011,-97.313157,37.899601,22.0118999,10.073,0.17737,4,7,7,6,1
7,0,2013,2,660,2016,12.2,3,9.8,0,0,39.1,32.7,8,2,0,15,0,1056,2036,8,119.56,36.4229,-96.4036,39.7966995,21.7926998,8.9948797,0.0693015,8,8,8,8,1
6,0,1932,2,1500,2016,12.2,3,17.1,13.4,14,44.5,32.7,8,2,0,16,0,2400,2036,6,239.4,35.510887,-99.211661,23.1723995,22.2364998,8.6402502,0.109406,8,7,6,7,1
2,0,1969,4,2400,2016,21.9,3,9.6,0,0,90.7,90.7,8,2,0,25,0,3840,2036,7,210.24,36.405338,-97.070379,30.8430996,21.8740005,8.95366,0.0764264,8,7,7,8,1
7,0,1966,2,4000,2016,12.2,3,10.1,0,0,38.8,23.3,8,2,0,15,0,6400,2036,6,123.22,36.120452,-95.093229,59.9780998,21.3878002,9.0586004,0.086349,8,8,6,8,1
9,0,1940,2,24,2016,6.1,3,6.4,7.6,8,44.5,32.7,3,2,0,10,0,38,2036,7,52.48,35.18225,-99.523597,24.1877003,22.6145992,8.7866096,0.106633,8,6,7,6,1
7,0,1990,2,100,2016,6.7,3,9.7,12.8,13,37.2,21.8,8,2,0,15,0,160,2036,7,129.98,34.29018,-96.184009,61.5439987,23.2014999,10.3367996,0.129509,8,7,6,7,1
9,0,1997,2,50,2016,5,2,6.4,6,6,90.7,73.5,8,2,0,10,0,80,2036,5,39.04,34.2748,-97.3748,43.9161987,23.3719997,10.6382999,0.16258,8,7,5,6,0
7,0,2011,2,100,2016,7.3,7,7.3,7.3,7,44.5,32.7,8,2,0,15,0,160,2036,8,53.29,36.5909,-98.1142,25.2971992,21.7262001,8.3503599,0.0830897,8,7,8,7,1
6,0,1995,2,2800,2016,12.2,4,14.9,0,0,54.4,32.7,8,2,0,16,0,4480,2036,7,181.78,35.051192,-96.160011,53.0078011,22.5347004,9.9820299,0.132942,8,8,7,7,1
16,1,1977,2,350,2016,9,3,10.1,16,17,44.5,32.7,8,2,0,5,0,560,2036,8,169.68,34.545965,-95.462873,75.4527969,22.8006001,10.0431004,0.106673,4,8,8,7,1
1,0,1955,4,11600,2017,52.1,3,6.4,0,0,54.4,32.7,8,2,1972,43,1,13500,2037,7,333.44,44.053322,-117.014585,30.8899002,17.8838005,3.3562801,0.136275,8,8,7,7,1
17,1,2004,3,2601,2010,14,11,10.7,14,20,99.9,88.9,8,2,0,5,0,3713,2030,7,211.86,45.25503,-122.49375,176.9049988,16.4811001,6.3652902,0.331329,8,8,7,7,1
2,0,2011,2,1300,2017,12.2,6,6.1,0,0,97.2,97.2,0,2,0,13,1,1400,2037,8,74.42,45.180431,-121.402781,71.9840012,15.2784004,2.3588901,0.205425,5,8,8,6,1
2,0,2011,2,1300,2017,12.2,9,9.1,0,0,54.4,32.7,8,2,0,13,1,1400,2037,8,111.02,45.195516,-121.344419,71.3710022,15.8023005,2.72315,0.202391,8,8,8,8,1
14,1,1983,5,42200,2017,24.4,4,8.9,0,0,99.9,99.9,8,2,0,2,0,44100,2037,3,217.16,45.292658,-122.500304,173.072998,16.8509007,6.4349499,0.336744,8,8,3,8,0
2,0,1978,2,660,2017,10.4,8,7.6,0,0,97.2,97.2,8,2,0,24,0,640,2037,8,79.04,44.323858,-119.52124,39.6459007,15.8085003,1.39531,0.132591,5,8,8,7,1
8,0,1999,2,960,2016,6.4,11,10.7,7.3,7,29.9,18.1,8,2,0,5,0,3669,2038,7,78.11,45.522346,-122.243336,218.3509979,16.3572006,6.1891699,0.305215,4,8,5,8,1
